homeGame,score_differential,oneScoreGame,period,seconds_remaining,secondsInHalf,yardsToGoal,down,distance,play_type
TRUE,-7,TRUE,3,1410,1410,60,2,7,Pass
TRUE,7,TRUE,3,1260,1260,54,2,9,Pass
FALSE,7,TRUE,3,1290,1290,64,3,4,Pass
FALSE,-7,TRUE,3,1200,1200,94,1,10,Pass
TRUE,7,TRUE,3,1080,1080,75,1,10,Pass
FALSE,7,TRUE,4,889,889,44,3,9,Pass
FALSE,7,TRUE,3,990,990,57,3,12,Pass
FALSE,7,TRUE,3,1020,1020,62,2,17,Pass
FALSE,-10,FALSE,4,675,675,73,2,7,Pass
TRUE,10,FALSE,4,632,632,62,1,10,Pass
FALSE,10,FALSE,4,532,532,32,3,4,Pass
FALSE,-17,FALSE,4,387,387,75,2,10,Pass
TRUE,-17,FALSE,4,396,396,75,1,10,Pass
TRUE,-10,FALSE,2,1816,16,38,1,10,Pass
TRUE,-10,FALSE,2,1898,98,79,1,10,Pass
TRUE,-7,TRUE,3,1766,1766,87,2,10,Pass
TRUE,-7,TRUE,3,1713,1713,73,1,10,Pass
TRUE,-7,TRUE,3,1475,1475,70,3,8,Pass
TRUE,-7,TRUE,3,1550,1550,91,2,8,Pass
TRUE,0,TRUE,3,1421,1421,66,1,10,Pass
FALSE,7,TRUE,3,1285,1285,38,1,10,Pass
FALSE,7,TRUE,3,1253,1253,31,2,3,Pass
FALSE,-10,FALSE,3,1114,1114,89,2,15,Pass
TRUE,10,FALSE,3,1000,1000,50,3,12,Pass
FALSE,-10,FALSE,3,970,970,34,2,7,Pass
TRUE,3,TRUE,4,880,880,75,1,10,Pass
FALSE,-10,FALSE,4,500,500,22,2,10,Pass
TRUE,-10,FALSE,4,550,550,47,2,9,Pass
TRUE,-10,FALSE,4,580,580,48,1,10,Pass
TRUE,-10,FALSE,4,600,600,60,2,10,Pass
TRUE,-10,FALSE,4,621,621,72,3,7,Pass
TRUE,-10,FALSE,4,660,660,83,2,18,Pass
TRUE,-14,FALSE,4,120,120,17,2,10,Pass
TRUE,-14,FALSE,4,135,135,32,3,8,Pass
TRUE,-14,FALSE,4,190,190,39,1,10,Pass
TRUE,-14,FALSE,4,195,195,49,1,10,Pass
TRUE,-14,FALSE,4,207,207,70,3,5,Pass
TRUE,21,FALSE,2,2385,585,85,1,10,Pass
FALSE,21,FALSE,2,2450,650,99,1,10,Pass
FALSE,21,FALSE,2,2342,542,63,1,10,Pass
FALSE,21,FALSE,2,2185,385,80,2,10,Pass
FALSE,-28,FALSE,2,1892,92,45,2,6,Pass
TRUE,-28,FALSE,2,1905,105,49,1,10,Pass
TRUE,-28,FALSE,2,1908,108,67,1,10,Pass
TRUE,-21,FALSE,3,1632,1632,56,3,3,Pass
TRUE,-21,FALSE,3,1676,1676,60,2,7,Pass
TRUE,18,FALSE,3,1505,1505,75,1,10,Pass
FALSE,-18,FALSE,3,1110,1110,9,3,3,Pass
TRUE,-18,FALSE,3,1235,1235,51,3,9,Pass
TRUE,-18,FALSE,3,1370,1370,80,1,10,Pass
TRUE,-11,FALSE,4,810,810,23,1,20,Pass
TRUE,-11,FALSE,4,860,860,33,2,7,Pass
TRUE,3,TRUE,4,680,680,39,1,10,Pass
FALSE,3,TRUE,4,753,753,79,1,10,Pass
FALSE,-10,FALSE,4,424,424,88,1,10,Pass
TRUE,21,FALSE,1,2781,981,75,1,10,Pass
TRUE,-21,FALSE,2,2583,783,37,2,9,Pass
FALSE,21,FALSE,2,2330,530,89,2,12,Pass
TRUE,21,FALSE,2,2413,613,91,2,4,Pass
TRUE,21,FALSE,2,2330,530,92,1,15,Pass
TRUE,21,FALSE,2,2413,613,97,1,10,Pass
TRUE,21,FALSE,2,2138,338,52,1,10,Pass
TRUE,21,FALSE,2,1908,108,9,3,5,Pass
TRUE,21,FALSE,2,1942,142,99,1,10,Pass
TRUE,21,FALSE,2,1908,108,14,2,10,Pass
TRUE,21,FALSE,2,1942,142,45,1,10,Pass
TRUE,28,FALSE,3,1569,1569,76,2,2,Pass
TRUE,28,FALSE,3,1569,1569,26,2,8,Pass
TRUE,28,FALSE,3,1569,1569,99,1,11,Pass
TRUE,35,FALSE,3,1038,1038,73,2,8,Pass
TRUE,35,FALSE,3,1038,1038,75,1,10,Pass
TRUE,35,FALSE,3,1038,1038,87,1,10,Pass
TRUE,35,FALSE,4,358,358,23,1,10,Pass
TRUE,4,TRUE,2,2065,265,66,3,2,Pass
FALSE,-4,TRUE,2,1872,72,76,1,10,Pass
TRUE,-4,TRUE,2,1861,61,51,1,10,Pass
TRUE,-4,TRUE,2,1844,44,40,3,10,Pass
TRUE,1,TRUE,3,1784,1784,80,1,10,Pass
FALSE,1,TRUE,3,1710,1710,68,1,10,Pass
FALSE,-1,TRUE,3,1500,1500,88,2,1,Pass
TRUE,-1,TRUE,3,1245,1245,85,2,3,Pass
TRUE,1,TRUE,3,1127,1127,16,1,16,Pass
FALSE,1,TRUE,3,1160,1160,11,2,5,Pass
FALSE,-4,TRUE,3,900,900,55,3,6,Pass
TRUE,4,TRUE,4,735,735,59,2,5,Pass
FALSE,4,TRUE,4,660,660,42,1,10,Pass
FALSE,4,TRUE,4,794,794,74,2,6,Pass
FALSE,-11,FALSE,4,170,170,43,1,10,Pass
TRUE,-11,FALSE,4,180,180,52,4,5,Pass
TRUE,-11,FALSE,4,196,196,57,3,10,Pass
TRUE,-11,FALSE,4,222,222,72,1,10,Pass
TRUE,-11,FALSE,4,288,288,87,2,10,Pass
TRUE,-11,FALSE,4,253,253,85,3,8,Pass
TRUE,6,TRUE,2,2636,836,76,1,10,Pass
TRUE,6,TRUE,2,2636,836,87,2,5,Pass
TRUE,6,TRUE,2,2636,836,83,3,1,Pass
TRUE,-13,FALSE,2,2465,665,70,1,10,Pass
FALSE,6,TRUE,2,2371,571,76,3,11,Pass
TRUE,6,TRUE,2,2371,571,48,1,10,Pass
TRUE,6,TRUE,2,2371,571,21,2,13,Pass
TRUE,-9,FALSE,2,2100,300,67,3,2,Pass
FALSE,-9,FALSE,2,2100,300,35,3,11,Pass
FALSE,9,FALSE,2,1914,114,75,1,10,Pass
TRUE,9,FALSE,2,1914,114,68,3,3,Pass
TRUE,-9,FALSE,2,1846,46,75,1,10,Pass
FALSE,16,FALSE,3,1800,1800,80,1,10,Pass
TRUE,16,FALSE,3,1800,1800,36,3,10,Pass
TRUE,16,FALSE,3,1800,1800,49,3,3,Pass
TRUE,16,FALSE,3,1800,1800,72,3,2,Pass
TRUE,16,FALSE,3,1800,1800,78,2,8,Pass
TRUE,-16,FALSE,3,1523,1523,61,2,5,Pass
FALSE,16,FALSE,3,1446,1446,45,3,2,Pass
TRUE,16,FALSE,3,1446,1446,37,1,10,Pass
TRUE,16,FALSE,3,1446,1446,8,2,3,Pass
TRUE,16,FALSE,3,1446,1446,53,2,10,Pass
TRUE,-19,FALSE,3,1240,1240,75,2,10,Pass
FALSE,-19,FALSE,3,1240,1240,80,3,15,Pass
FALSE,19,FALSE,3,1143,1143,53,2,6,Pass
TRUE,19,FALSE,3,1143,1143,64,3,17,Pass
TRUE,19,FALSE,4,900,900,24,2,8,Pass
TRUE,19,FALSE,3,1143,1143,75,2,10,Pass
TRUE,19,FALSE,4,900,900,20,3,4,Pass
TRUE,26,FALSE,4,714,714,80,3,4,Pass
TRUE,-26,FALSE,4,459,459,58,1,10,Pass
FALSE,-26,FALSE,4,459,459,23,2,9,Pass
FALSE,-26,FALSE,4,459,459,49,2,1,Pass
FALSE,-26,FALSE,4,459,459,45,4,12,Pass
FALSE,-26,FALSE,4,459,459,43,3,10,Pass
FALSE,-26,FALSE,4,459,459,24,1,10,Pass
FALSE,26,FALSE,4,266,266,49,2,6,Pass
TRUE,-26,FALSE,4,95,95,68,1,10,Pass
FALSE,-17,FALSE,2,1889,89,85,1,10,Pass
FALSE,-17,FALSE,3,1800,1800,75,1,10,Pass
FALSE,-17,FALSE,3,1488,1488,44,3,27,Pass
FALSE,-17,FALSE,3,1800,1800,38,3,6,Pass
FALSE,17,FALSE,4,900,900,22,3,8,Pass
TRUE,17,FALSE,3,1344,1344,76,2,8,Pass
TRUE,17,FALSE,3,1344,1344,58,1,10,Pass
TRUE,17,FALSE,3,1344,1344,36,2,11,Pass
TRUE,-31,FALSE,4,772,772,75,1,10,Pass
FALSE,-38,FALSE,4,360,360,92,3,12,Pass
FALSE,-38,FALSE,4,115,115,72,3,25,Pass
FALSE,-38,FALSE,4,115,115,53,4,6,Pass
FALSE,-38,FALSE,4,115,115,35,1,10,Pass
FALSE,14,FALSE,3,1800,1800,63,1,10,Pass
TRUE,21,FALSE,3,1412,1412,27,1,10,Pass
TRUE,-28,FALSE,3,1096,1096,85,3,20,Pass
FALSE,28,FALSE,3,1019,1019,46,1,10,Pass
TRUE,-34,FALSE,4,900,900,14,2,6,Pass
FALSE,-34,FALSE,3,1001,1001,79,2,9,Pass
FALSE,-34,FALSE,3,1001,1001,53,1,10,Pass
FALSE,-34,FALSE,3,1001,1001,42,1,10,Pass
FALSE,27,FALSE,4,752,752,75,1,10,Pass
TRUE,-27,FALSE,4,614,614,48,2,17,Pass
FALSE,6,TRUE,2,2314,514,89,1,10,Pass
TRUE,6,TRUE,2,2208,408,69,3,13,Pass
TRUE,-6,TRUE,2,2140,340,80,2,8,Pass
FALSE,-6,TRUE,2,2099,299,60,3,3,Pass
FALSE,-6,TRUE,2,2122,322,67,2,10,Pass
FALSE,13,FALSE,3,1679,1679,68,1,10,Pass
TRUE,13,FALSE,3,1702,1702,73,3,4,Pass
TRUE,13,FALSE,3,1635,1635,56,1,10,Pass
TRUE,13,FALSE,3,1473,1473,87,1,10,Pass
TRUE,13,FALSE,3,1300,1300,50,1,10,Pass
TRUE,13,FALSE,3,1335,1335,60,2,8,Pass
TRUE,13,FALSE,3,1380,1380,74,1,10,Pass
TRUE,-16,FALSE,3,1145,1145,75,1,10,Pass
FALSE,-16,FALSE,3,1106,1106,64,1,10,Pass
FALSE,-16,FALSE,3,1019,1019,17,2,10,Pass
FALSE,13,FALSE,4,885,885,68,2,9,Pass
TRUE,-13,FALSE,4,721,721,56,2,14,Pass
FALSE,-13,FALSE,4,704,704,42,1,10,Pass
FALSE,-13,FALSE,4,681,681,33,2,1,Pass
FALSE,-13,FALSE,4,427,427,87,2,3,Pass
FALSE,-13,FALSE,4,317,317,61,3,16,Pass
FALSE,-13,FALSE,4,270,270,30,1,10,Pass
FALSE,-13,FALSE,4,240,240,22,2,2,Pass
FALSE,-13,FALSE,4,225,225,16,1,10,Pass
FALSE,-13,FALSE,4,195,195,13,2,7,Pass
FALSE,-13,FALSE,4,458,458,94,1,10,Pass
FALSE,-6,TRUE,4,90,90,76,1,10,Pass
FALSE,-6,TRUE,4,85,85,69,2,3,Pass
FALSE,-6,TRUE,4,75,75,61,1,10,Pass
FALSE,-6,TRUE,4,35,35,47,1,10,Pass
FALSE,-7,TRUE,2,1890,90,65,1,10,Pass
FALSE,-7,TRUE,2,1830,30,57,3,14,Pass
FALSE,-4,TRUE,3,1790,1790,75,1,10,Pass
FALSE,-4,TRUE,3,1710,1710,62,2,9,Pass
FALSE,4,TRUE,3,1660,1660,91,1,10,Pass
TRUE,4,TRUE,3,1620,1620,85,2,4,Pass
TRUE,-4,TRUE,3,1350,1350,49,2,5,Pass
FALSE,-4,TRUE,3,1364,1364,54,1,10,Pass
FALSE,-4,TRUE,3,1380,1380,68,3,9,Pass
FALSE,-4,TRUE,3,1200,1200,64,3,6,Pass
FALSE,-4,TRUE,3,1235,1235,68,2,10,Pass
FALSE,-4,TRUE,3,1170,1170,50,1,10,Pass
FALSE,-4,TRUE,3,1125,1125,47,2,7,Pass
FALSE,-4,TRUE,3,1000,1000,28,3,6,Pass
FALSE,1,TRUE,4,825,825,75,2,10,Pass
TRUE,1,TRUE,4,795,795,63,1,10,Pass
TRUE,1,TRUE,4,765,765,57,2,4,Pass
TRUE,1,TRUE,4,735,735,42,1,10,Pass
TRUE,1,TRUE,4,435,435,75,1,10,Pass
TRUE,1,TRUE,4,360,360,65,1,10,Pass
TRUE,1,TRUE,4,285,285,53,1,10,Pass
TRUE,-8,FALSE,4,48,48,51,3,4,Pass
FALSE,-8,FALSE,4,50,50,57,2,10,Pass
FALSE,-8,FALSE,4,145,145,81,1,10,Pass
FALSE,28,FALSE,2,2268,468,60,1,10,Pass
TRUE,-28,FALSE,2,2197,397,64,1,10,Pass
FALSE,-28,FALSE,2,2160,360,61,2,7,Pass
FALSE,28,FALSE,2,2008,208,36,2,5,Pass
TRUE,28,FALSE,2,2044,244,41,1,10,Pass
TRUE,28,FALSE,2,2060,260,49,2,4,Pass
TRUE,-28,FALSE,2,1845,45,90,2,1,Pass
FALSE,-28,FALSE,2,1860,60,99,1,10,Pass
FALSE,28,FALSE,2,1826,26,15,3,10,Pass
TRUE,-28,FALSE,3,1760,1760,69,2,4,Pass
FALSE,42,FALSE,3,1215,1215,46,2,5,Pass
TRUE,42,FALSE,3,1336,1336,84,2,9,Pass
TRUE,35,FALSE,3,960,960,59,1,10,Pass
TRUE,35,FALSE,3,980,980,67,2,2,Pass
TRUE,-35,FALSE,4,795,795,89,3,2,Pass
FALSE,-35,FALSE,4,830,830,97,2,10,Pass
FALSE,-35,FALSE,4,880,880,97,1,10,Pass
FALSE,35,FALSE,4,685,685,53,3,6,Pass
TRUE,35,FALSE,4,367,367,15,2,1,Pass
TRUE,-38,FALSE,4,250,250,55,1,10,Pass
FALSE,-38,FALSE,4,200,200,58,3,13,Pass
FALSE,-31,FALSE,4,40,40,85,3,8,Pass
FALSE,17,FALSE,2,2106,306,41,2,20,Pass
TRUE,-31,FALSE,2,1881,81,48,3,13,Pass
FALSE,-31,FALSE,2,1990,190,62,1,15,Pass
FALSE,-24,FALSE,3,1727,1727,89,1,10,Pass
FALSE,-24,FALSE,3,1727,1727,60,1,10,Pass
FALSE,-21,FALSE,3,1479,1479,73,3,3,Pass
FALSE,-21,FALSE,3,1479,1479,56,3,9,Pass
FALSE,21,FALSE,3,1218,1218,49,1,10,Pass
TRUE,-24,FALSE,4,814,814,41,1,10,Pass
FALSE,18,FALSE,4,639,639,50,3,7,Pass
TRUE,-18,FALSE,4,102,102,90,1,10,Pass
FALSE,-18,FALSE,4,102,102,20,1,10,Pass
FALSE,-18,FALSE,4,102,102,61,1,10,Pass
FALSE,-18,FALSE,4,102,102,80,1,10,Pass
FALSE,-21,FALSE,2,2690,890,74,2,10,Pass
TRUE,7,TRUE,2,2415,615,49,2,8,Pass
FALSE,7,TRUE,2,2415,615,79,1,10,Pass
FALSE,-7,TRUE,2,2290,490,97,2,9,Pass
TRUE,7,TRUE,2,2202,402,48,2,12,Pass
FALSE,-10,FALSE,2,1926,126,72,1,20,Pass
TRUE,-10,FALSE,2,1926,126,27,1,10,Pass
TRUE,-10,FALSE,2,1926,126,32,2,2,Pass
TRUE,-10,FALSE,2,1926,126,40,1,10,Pass
TRUE,17,FALSE,3,1684,1684,76,1,10,Pass
FALSE,-17,FALSE,3,1581,1581,58,1,10,Pass
TRUE,10,FALSE,3,1478,1478,59,3,10,Pass
FALSE,10,FALSE,3,1478,1478,49,1,10,Pass
FALSE,10,FALSE,3,1478,1478,70,1,10,Pass
FALSE,-17,FALSE,3,1254,1254,46,1,10,Pass
TRUE,14,FALSE,4,900,900,59,3,3,Pass
FALSE,14,FALSE,4,900,900,52,1,10,Pass
FALSE,14,FALSE,4,626,626,56,1,10,Pass
FALSE,-21,FALSE,4,554,554,25,3,5,Pass
TRUE,-21,FALSE,4,554,554,44,1,10,Pass
TRUE,-21,FALSE,4,554,554,56,2,7,Pass
TRUE,-21,FALSE,4,554,554,59,1,10,Pass
TRUE,-17,FALSE,4,335,335,51,2,7,Pass
TRUE,-10,FALSE,4,252,252,32,1,10,Pass
TRUE,-10,FALSE,4,135,135,92,1,10,Pass
TRUE,-10,FALSE,4,135,135,66,2,10,Pass
TRUE,-10,FALSE,4,135,135,55,1,10,Pass
TRUE,-10,FALSE,4,135,135,28,2,10,Pass
TRUE,3,TRUE,3,1642,1642,67,1,10,Pass
TRUE,3,TRUE,3,1556,1556,48,2,10,Pass
TRUE,3,TRUE,3,1556,1556,44,3,6,Pass
TRUE,3,TRUE,3,1642,1642,93,1,10,Pass
TRUE,-10,FALSE,3,1373,1373,85,1,10,Pass
FALSE,-10,FALSE,3,1248,1248,66,1,10,Pass
FALSE,-10,FALSE,3,1201,1201,43,3,3,Pass
FALSE,-10,FALSE,3,1201,1201,29,1,10,Pass
FALSE,7,TRUE,3,966,966,63,1,10,Pass
TRUE,-14,FALSE,4,821,821,68,2,3,Pass
FALSE,-14,FALSE,4,821,821,80,1,15,Pass
FALSE,-14,FALSE,4,665,665,70,1,10,Pass
FALSE,-14,FALSE,4,623,623,59,3,10,Pass
FALSE,-14,FALSE,4,555,555,30,4,9,Pass
FALSE,-14,FALSE,4,602,602,31,2,10,Pass
FALSE,-17,FALSE,4,116,116,83,4,18,Pass
FALSE,-17,FALSE,4,116,116,75,2,10,Pass
FALSE,-3,TRUE,2,1844,44,44,1,10,Pass
TRUE,-3,TRUE,2,1844,44,51,3,6,Pass
TRUE,-3,TRUE,2,1816,16,19,1,10,Pass
TRUE,-3,TRUE,2,1844,44,55,2,10,Pass
TRUE,0,TRUE,3,1800,1800,38,2,7,Pass
TRUE,-7,TRUE,3,1533,1533,61,1,10,Pass
FALSE,-7,TRUE,3,1533,1533,84,3,3,Pass
FALSE,-7,TRUE,3,1533,1533,91,1,10,Pass
FALSE,-7,TRUE,3,1533,1533,40,1,15,Pass
FALSE,-7,TRUE,3,1533,1533,48,2,10,Pass
FALSE,-7,TRUE,3,1533,1533,75,1,10,Pass
FALSE,-7,TRUE,3,1533,1533,18,3,10,Pass
FALSE,-7,TRUE,3,1533,1533,7,1,7,Pass
FALSE,0,TRUE,3,1235,1235,75,2,10,Pass
TRUE,0,TRUE,3,1132,1132,92,1,10,Pass
FALSE,0,TRUE,3,1132,1132,40,2,9,Pass
FALSE,0,TRUE,3,1132,1132,22,1,10,Pass
FALSE,0,TRUE,3,1132,1132,15,3,3,Pass
FALSE,-7,TRUE,4,810,810,40,2,6,Pass
TRUE,-7,TRUE,4,810,810,59,2,9,Pass
TRUE,0,TRUE,4,673,673,64,1,10,Pass
FALSE,0,TRUE,4,673,673,68,3,3,Pass
FALSE,0,TRUE,4,673,673,74,2,9,Pass
FALSE,0,TRUE,4,673,673,90,1,25,Pass
FALSE,0,TRUE,4,673,673,63,2,9,Pass
FALSE,0,TRUE,4,327,327,36,1,10,Pass
FALSE,0,TRUE,4,327,327,19,1,10,Pass
FALSE,0,TRUE,4,327,327,12,2,3,Pass
FALSE,0,TRUE,4,327,327,23,3,14,Pass
FALSE,-3,TRUE,4,150,150,53,1,10,Pass
TRUE,-3,TRUE,4,67,67,40,1,10,Pass
TRUE,-3,TRUE,4,67,67,25,1,10,Pass
TRUE,-3,TRUE,4,150,150,63,1,10,Pass
TRUE,-3,TRUE,4,150,150,68,2,3,Pass
TRUE,-3,TRUE,4,150,150,75,1,10,Pass
TRUE,-4,TRUE,4,30,30,55,3,10,Pass
FALSE,-4,TRUE,4,30,30,84,1,10,Pass
FALSE,3,TRUE,2,2579,779,53,2,5,Pass
FALSE,3,TRUE,2,2579,779,75,1,10,Pass
FALSE,-10,FALSE,2,2335,535,63,3,9,Pass
TRUE,3,TRUE,2,2076,276,91,3,26,Pass
FALSE,-3,TRUE,2,1894,94,24,1,10,Pass
TRUE,-3,TRUE,2,2033,233,74,2,16,Pass
TRUE,-4,TRUE,3,1800,1800,23,1,10,Pass
FALSE,-4,TRUE,3,1800,1800,75,1,10,Pass
FALSE,-3,TRUE,3,1540,1540,62,3,11,Pass
TRUE,-3,TRUE,3,1315,1315,80,1,10,Pass
TRUE,3,TRUE,3,1243,1243,18,3,3,Pass
FALSE,-10,FALSE,3,1061,1061,46,2,3,Pass
TRUE,-10,FALSE,3,1061,1061,75,1,10,Pass
TRUE,7,TRUE,4,886,886,65,1,10,Pass
FALSE,14,FALSE,4,729,729,59,3,6,Pass
FALSE,14,FALSE,4,729,729,63,2,10,Pass
FALSE,-24,FALSE,4,413,413,79,1,10,Pass
TRUE,-24,FALSE,4,413,413,46,1,10,Pass
TRUE,-24,FALSE,4,413,413,34,3,10,Pass
TRUE,-14,FALSE,2,1941,141,6,2,6,Pass
FALSE,-14,FALSE,2,2259,459,80,1,10,Pass
FALSE,-14,FALSE,2,2259,459,45,1,10,Pass
FALSE,14,FALSE,2,1887,87,17,2,10,Pass
TRUE,14,FALSE,2,1887,87,56,2,1,Pass
TRUE,14,FALSE,2,1887,87,65,1,10,Pass
TRUE,21,FALSE,3,1757,1757,37,2,7,Pass
TRUE,-28,FALSE,3,1674,1674,78,3,8,Pass
FALSE,-28,FALSE,3,1674,1674,85,1,15,Pass
FALSE,-35,FALSE,3,1540,1540,69,3,4,Pass
FALSE,-35,FALSE,3,1286,1286,12,4,1,Pass
FALSE,-42,FALSE,4,876,876,19,3,16,Pass
FALSE,-42,FALSE,4,876,876,69,3,4,Pass
FALSE,-42,FALSE,4,876,876,53,2,2,Pass
FALSE,42,FALSE,4,389,389,33,1,15,Pass
TRUE,-28,FALSE,2,1978,178,78,2,7,Pass
TRUE,-28,FALSE,2,1978,178,67,3,10,Pass
TRUE,28,FALSE,2,1905,105,39,1,10,Pass
FALSE,28,FALSE,2,1905,105,18,1,10,Pass
FALSE,-35,FALSE,2,1812,12,36,2,2,Pass
TRUE,-35,FALSE,2,1818,18,44,1,10,Pass
TRUE,-35,FALSE,2,1849,49,61,2,10,Pass
TRUE,-35,FALSE,2,1849,49,72,2,10,Pass
TRUE,35,FALSE,3,1485,1485,8,1,8,Pass
FALSE,35,FALSE,3,1652,1652,57,1,10,Pass
FALSE,35,FALSE,3,1652,1652,39,2,3,Pass
FALSE,-42,FALSE,3,1452,1452,84,2,10,Pass
TRUE,42,FALSE,3,1395,1395,36,3,10,Pass
FALSE,42,FALSE,3,1395,1395,47,1,10,Pass
FALSE,42,FALSE,3,1395,1395,19,1,10,Pass
FALSE,-52,FALSE,4,567,567,77,1,10,Pass
TRUE,-52,FALSE,4,220,220,41,2,5,Pass
TRUE,-52,FALSE,4,220,220,46,1,10,Pass
TRUE,-52,FALSE,4,220,220,23,1,10,Pass
TRUE,4,TRUE,2,2131,331,69,1,10,Pass
TRUE,11,FALSE,2,1950,150,42,1,10,Pass
TRUE,14,FALSE,3,1670,1670,52,2,10,Pass
TRUE,-17,FALSE,3,1500,1500,29,1,10,Pass
FALSE,-17,FALSE,3,1575,1575,49,1,10,Pass
FALSE,-17,FALSE,3,1635,1635,75,1,10,Pass
FALSE,14,FALSE,3,1310,1310,55,2,10,Pass
TRUE,14,FALSE,3,1365,1365,74,3,9,Pass
TRUE,-14,FALSE,3,1080,1080,45,2,6,Pass
FALSE,-14,FALSE,3,1110,1110,49,1,10,Pass
FALSE,7,TRUE,4,893,893,30,1,10,Pass
TRUE,7,TRUE,4,840,840,23,3,3,Pass
TRUE,-10,FALSE,4,670,670,38,3,7,Pass
FALSE,-10,FALSE,4,635,635,16,2,5,Pass
FALSE,3,TRUE,4,390,390,41,1,21,Pass
TRUE,3,TRUE,4,570,570,72,3,7,Pass
TRUE,-10,FALSE,4,105,105,46,2,13,Pass
FALSE,-10,FALSE,4,135,135,61,2,5,Pass
FALSE,-10,FALSE,4,165,165,75,2,8,Pass
FALSE,-10,FALSE,4,195,195,77,1,10,Pass
FALSE,-10,FALSE,4,90,90,31,1,10,Pass
FALSE,4,TRUE,2,1851,51,40,4,3,Pass
TRUE,11,FALSE,3,1800,1800,22,1,10,Pass
TRUE,11,FALSE,3,1800,1800,45,2,4,Pass
TRUE,-17,FALSE,3,1594,1594,48,3,11,Pass
FALSE,18,FALSE,4,900,900,25,3,5,Pass
TRUE,18,FALSE,4,900,900,64,3,3,Pass
TRUE,18,FALSE,4,900,900,52,3,2,Pass
TRUE,-25,FALSE,4,523,523,64,2,10,Pass
FALSE,1,TRUE,2,1974,174,75,1,10,Pass
FALSE,-1,TRUE,3,1711,1711,30,1,10,Pass
TRUE,-1,TRUE,3,1711,1711,32,2,12,Pass
TRUE,-2,TRUE,3,1353,1353,37,2,10,Pass
FALSE,-9,FALSE,3,1103,1103,35,1,20,Pass
FALSE,-9,FALSE,3,1103,1103,59,1,20,Pass
FALSE,-9,FALSE,3,1103,1103,75,1,10,Pass
FALSE,9,FALSE,4,816,816,70,4,1,Pass
TRUE,-15,FALSE,4,308,308,76,2,11,Pass
FALSE,-15,FALSE,4,308,308,75,1,10,Pass
FALSE,-15,FALSE,4,308,308,72,3,7,Pass
FALSE,-15,FALSE,4,308,308,59,3,10,Pass
FALSE,-15,FALSE,4,142,142,53,4,23,Pass
FALSE,-15,FALSE,4,43,43,61,1,10,Pass
FALSE,-15,FALSE,4,43,43,37,1,10,Pass
FALSE,-15,FALSE,4,43,43,31,2,4,Pass
FALSE,28,FALSE,1,2759,959,28,2,10,Pass
TRUE,35,FALSE,2,2533,733,19,3,10,Pass
TRUE,-42,FALSE,2,2457,657,11,1,10,Pass
FALSE,-35,FALSE,2,2325,525,37,2,11,Pass
FALSE,-35,FALSE,2,2325,525,15,2,12,Pass
FALSE,-35,FALSE,2,2325,525,13,1,10,Pass
FALSE,-28,FALSE,2,2126,326,50,2,10,Pass
FALSE,-28,FALSE,2,2126,326,62,2,10,Pass
FALSE,28,FALSE,2,2051,251,72,1,10,Pass
TRUE,28,FALSE,2,2051,251,32,1,10,Pass
TRUE,35,FALSE,2,1820,20,32,2,10,Pass
TRUE,35,FALSE,2,1820,20,53,1,10,Pass
TRUE,38,FALSE,3,1800,1800,72,2,10,Pass
TRUE,38,FALSE,3,1800,1800,24,2,10,Pass
TRUE,-41,FALSE,3,1540,1540,75,2,14,Pass
FALSE,-41,FALSE,3,1309,1309,14,2,6,Pass
FALSE,-41,FALSE,3,1309,1309,41,1,10,Pass
FALSE,-41,FALSE,3,1309,1309,18,1,10,Pass
FALSE,41,FALSE,4,900,900,54,2,8,Pass
TRUE,-48,FALSE,4,688,688,90,3,4,Pass
FALSE,-48,FALSE,4,688,688,94,2,8,Pass
FALSE,-48,FALSE,4,688,688,72,3,7,Pass
FALSE,48,FALSE,4,428,428,70,1,10,Pass
TRUE,-48,FALSE,4,218,218,77,1,10,Pass
FALSE,-48,FALSE,4,218,218,89,1,10,Pass
FALSE,-48,FALSE,4,218,218,82,3,3,Pass
FALSE,-6,TRUE,2,2382,582,58,2,10,Pass
FALSE,-1,TRUE,2,2309,509,56,1,10,Pass
TRUE,-1,TRUE,2,2309,509,74,2,9,Pass
TRUE,-7,TRUE,2,2123,323,66,1,10,Pass
FALSE,-7,TRUE,2,2123,323,50,1,10,Pass
FALSE,1,TRUE,2,1993,193,73,2,7,Pass
TRUE,-8,FALSE,2,1802,2,54,4,3,Pass
FALSE,-8,FALSE,2,1844,44,61,1,10,Pass
FALSE,-8,FALSE,2,1844,44,73,1,10,Pass
FALSE,8,FALSE,3,1635,1635,82,2,12,Pass
TRUE,8,FALSE,3,1635,1635,61,2,8,Pass
TRUE,8,FALSE,3,1635,1635,47,3,6,Pass
TRUE,8,FALSE,3,1635,1635,39,2,13,Pass
TRUE,8,FALSE,3,1635,1635,25,2,10,Pass
TRUE,11,FALSE,3,1162,1162,75,1,10,Pass
TRUE,11,FALSE,3,1162,1162,3,1,3,Pass
TRUE,-18,FALSE,3,1073,1073,75,1,10,Pass
FALSE,18,FALSE,3,988,988,78,2,5,Pass
TRUE,18,FALSE,4,900,900,68,3,8,Pass
TRUE,18,FALSE,3,988,988,83,1,10,Pass
TRUE,18,FALSE,4,728,728,55,3,10,Pass
TRUE,-25,FALSE,4,355,355,24,2,10,Pass
