home_game,score_differential,oneScoreGame,period,seconds_remaining,secondsInHalf,yard50,yardsToGoal,down,distance,yards_gained,year,play_type
FALSE,-14,FALSE,4,585,585,37,37,4,8,9,2015,Rush
FALSE,7,TRUE,4,24,24,36,36,3,14,-2,2019,Rush
FALSE,7,TRUE,1,3080,1280,34,34,3,5,27,2019,Rush
FALSE,7,TRUE,4,38,38,34,34,2,12,-2,2019,Rush
FALSE,7,TRUE,1,3180,1380,33,33,2,1,5,2017,Rush
FALSE,7,TRUE,4,360,360,33,33,1,10,24,2019,Rush
FALSE,10,FALSE,3,1630,1630,32,32,1,10,2,2017,Rush
FALSE,7,TRUE,4,72,72,32,32,1,10,-2,2019,Rush
FALSE,7,TRUE,2,1975,175,31,31,1,10,14,2019,Rush
FALSE,3,TRUE,4,750,750,31,31,2,2,4,2019,Rush
FALSE,-14,FALSE,2,2305,505,29,29,1,10,14,2015,Rush
FALSE,7,TRUE,1,3140,1340,28,28,1,10,2,2017,Rush
FALSE,-14,FALSE,4,550,550,28,28,1,10,3,2015,Rush
FALSE,0,TRUE,1,3422,1622,27,27,1,10,0,2019,Rush
FALSE,10,FALSE,3,1480,1480,27,27,3,20,8,2017,Rush
FALSE,7,TRUE,1,3088,1288,26,26,2,8,0,2017,Rush
FALSE,10,FALSE,3,1551,1551,24,24,3,2,7,2017,Rush
FALSE,7,TRUE,3,1225,1225,21,21,1,10,4,2019,Rush
FALSE,10,FALSE,1,2700,900,17,17,2,1,0,2017,Rush
FALSE,10,FALSE,2,2690,890,17,17,3,1,0,2017,Rush
FALSE,10,FALSE,2,2656,856,17,17,4,1,3,2017,Rush
FALSE,7,TRUE,2,1958,158,17,17,1,10,13,2019,Rush
FALSE,10,FALSE,3,1535,1535,17,17,1,10,0,2017,Rush
FALSE,-14,FALSE,2,2280,480,15,15,1,10,9,2015,Rush
FALSE,17,FALSE,2,2591,791,15,15,2,11,15,2017,Rush
FALSE,10,FALSE,2,2625,825,14,14,1,10,-1,2017,Rush
FALSE,7,TRUE,2,2503,703,13,13,1,10,2,2019,Rush
FALSE,7,TRUE,1,3016,1216,11,11,1,10,-5,2017,Rush
FALSE,0,TRUE,1,3353,1553,10,10,2,10,1,2019,Rush
FALSE,7,TRUE,4,330,330,9,9,1,9,6,2019,Rush
FALSE,-14,FALSE,3,1260,1260,7,7,1,7,5,2015,Rush
FALSE,-14,FALSE,2,2245,445,6,6,2,1,2,2015,Rush
FALSE,-14,FALSE,2,2215,415,4,4,1,4,0,2015,Rush
FALSE,7,TRUE,2,1920,120,4,4,3,4,2,2019,Rush
FALSE,-14,FALSE,4,505,505,3,3,1,3,2,2015,Rush
FALSE,7,TRUE,4,270,270,3,3,2,3,0,2019,Rush
FALSE,14,FALSE,4,259,259,3,3,3,3,3,2019,Rush
FALSE,-7,TRUE,4,480,480,1,1,2,1,1,2015,Rush
FALSE,-3,TRUE,1,3025,1225,6,94,1,10,4,2015,Rush
FALSE,-17,FALSE,2,2505,705,8,92,2,10,7,2015,Rush
FALSE,-14,FALSE,3,1295,1295,11,89,2,10,0,2015,Rush
FALSE,-14,FALSE,3,1250,1250,11,89,3,10,2,2015,Rush
FALSE,-3,TRUE,1,3160,1360,13,87,3,22,-3,2015,Rush
FALSE,-3,TRUE,1,3250,1450,15,85,1,20,1,2015,Rush
FALSE,-17,FALSE,2,2461,661,15,85,3,3,16,2015,Rush
FALSE,-14,FALSE,3,980,980,18,82,2,3,2,2015,Rush
FALSE,-10,FALSE,1,2805,1005,20,80,1,15,5,2015,Rush
FALSE,-14,FALSE,3,1435,1435,20,80,1,10,3,2015,Rush
FALSE,-14,FALSE,3,950,950,20,80,3,1,2,2015,Rush
FALSE,-14,FALSE,4,835,835,20,80,1,10,3,2015,Rush
FALSE,-14,FALSE,3,1401,1401,23,77,2,7,-4,2015,Rush
FALSE,0,TRUE,1,3584,1784,25,75,2,10,11,2015,Rush
FALSE,-17,FALSE,2,2240,440,26,74,1,10,9,2015,Rush
FALSE,-14,FALSE,4,792,792,27,73,1,15,1,2015,Rush
FALSE,-10,FALSE,2,2655,855,29,71,2,3,6,2015,Rush
FALSE,-14,FALSE,3,1698,1698,30,70,1,10,4,2015,Rush
FALSE,-17,FALSE,2,2445,645,31,69,1,10,5,2015,Rush
FALSE,-17,FALSE,2,2230,430,35,65,2,1,1,2015,Rush
FALSE,0,TRUE,1,3570,1770,36,64,1,10,-1,2015,Rush
FALSE,-17,FALSE,2,2413,613,36,64,2,5,-2,2015,Rush
FALSE,-7,TRUE,4,355,355,40,60,1,10,7,2015,Rush
FALSE,-7,TRUE,4,335,335,47,53,2,3,2,2015,Rush
FALSE,-7,TRUE,4,300,300,49,51,3,1,5,2015,Rush
FALSE,0,TRUE,1,3515,1715,49,49,1,10,0,2015,Rush
FALSE,-14,FALSE,4,658,658,49,49,2,3,10,2015,Rush
FALSE,-7,TRUE,4,279,279,46,46,2,10,6,2015,Rush
FALSE,-14,FALSE,2,1905,105,42,42,3,11,7,2015,Rush
FALSE,-14,FALSE,2,1950,150,41,41,1,10,4,2015,Rush
FALSE,-14,FALSE,4,630,630,39,39,2,10,6,2015,Rush
FALSE,-17,FALSE,2,2190,390,35,35,1,10,2,2015,Rush
FALSE,-17,FALSE,2,2160,360,33,33,2,8,3,2015,Rush
FALSE,0,TRUE,6,0,0,26,26,2,11,8,2015,Rush
FALSE,-17,FALSE,2,2130,330,25,25,2,10,7,2015,Rush
FALSE,0,TRUE,6,0,0,25,25,1,10,-1,2015,Rush
FALSE,-7,TRUE,4,75,75,12,12,1,12,2,2015,Rush
FALSE,-7,TRUE,4,45,45,10,10,2,10,5,2015,Rush
FALSE,-14,FALSE,4,590,590,10,10,2,5,5,2015,Rush
FALSE,-7,TRUE,4,120,120,7,7,2,1,0,2015,Rush
FALSE,-7,TRUE,4,100,100,7,7,3,1,5,2015,Rush
FALSE,-7,TRUE,5,0,0,6,6,1,6,1,2015,Rush
FALSE,-14,FALSE,4,555,555,5,5,1,5,2,2015,Rush
FALSE,-7,TRUE,5,0,0,5,5,3,5,4,2015,Rush
FALSE,-14,FALSE,4,520,520,3,3,2,3,1,2015,Rush
FALSE,0,TRUE,5,0,0,1,1,4,1,1,2015,Rush
FALSE,-11,FALSE,2,1991,191,9,91,1,10,9,2014,Rush
FALSE,-17,FALSE,4,760,760,13,87,3,10,24,2014,Rush
FALSE,0,TRUE,1,3585,1785,14,86,1,10,6,2014,Rush
FALSE,-14,FALSE,2,2427,627,17,83,1,10,5,2014,Rush
FALSE,-11,FALSE,2,1968,168,18,82,2,1,14,2014,Rush
FALSE,-7,TRUE,1,3113,1313,28,72,1,10,12,2014,Rush
FALSE,-17,FALSE,4,243,243,30,70,2,2,5,2014,Rush
FALSE,-14,FALSE,1,2832,1032,31,69,1,10,9,2014,Rush
FALSE,-11,FALSE,2,1940,140,32,68,1,10,3,2014,Rush
FALSE,-14,FALSE,2,2385,585,34,66,1,10,3,2014,Rush
FALSE,-11,FALSE,2,1914,114,35,65,3,7,9,2014,Rush
FALSE,-7,TRUE,1,3056,1256,36,64,2,14,4,2014,Rush
FALSE,0,TRUE,1,3515,1715,37,63,1,5,6,2014,Rush
FALSE,-17,FALSE,4,722,722,37,63,2,10,9,2014,Rush
FALSE,-14,FALSE,1,2798,998,40,60,2,1,7,2014,Rush
FALSE,-14,FALSE,1,2730,930,41,59,3,16,11,2014,Rush
FALSE,0,TRUE,1,3450,1650,43,57,1,10,4,2014,Rush
FALSE,-14,FALSE,2,2323,523,43,57,3,1,13,2014,Rush
FALSE,-11,FALSE,2,1907,107,44,56,1,10,-2,2014,Rush
FALSE,0,TRUE,1,3247,1447,45,55,1,10,1,2014,Rush
FALSE,-17,FALSE,4,441,441,45,55,2,17,2,2014,Rush
FALSE,-17,FALSE,4,707,707,46,54,3,1,18,2014,Rush
FALSE,-14,FALSE,2,2581,781,49,49,2,10,-1,2014,Rush
FALSE,-11,FALSE,3,1647,1647,46,46,1,5,9,2014,Rush
FALSE,0,TRUE,1,3389,1589,45,45,3,11,10,2014,Rush
FALSE,0,TRUE,1,3420,1620,44,44,1,10,-1,2014,Rush
FALSE,-14,FALSE,2,2285,485,43,43,2,9,11,2014,Rush
FALSE,-17,FALSE,4,213,213,42,42,1,10,11,2014,Rush
FALSE,-17,FALSE,4,666,666,36,36,2,10,-4,2014,Rush
FALSE,-14,FALSE,2,2169,369,33,33,1,23,0,2014,Rush
FALSE,-14,FALSE,2,2244,444,32,32,2,10,7,2014,Rush
FALSE,-11,FALSE,2,1854,54,30,30,1,10,1,2014,Rush
FALSE,-11,FALSE,3,1609,1609,29,29,3,2,4,2014,Rush
FALSE,0,TRUE,1,3174,1374,27,27,1,10,3,2014,Rush
FALSE,-11,FALSE,3,1585,1585,25,25,1,10,3,2014,Rush
FALSE,-17,FALSE,4,185,185,25,25,2,4,7,2014,Rush
FALSE,-14,FALSE,2,2205,405,20,20,1,10,-13,2014,Rush
FALSE,-17,FALSE,4,150,150,3,3,1,3,1,2014,Rush
FALSE,-10,FALSE,4,135,135,2,2,2,2,2,2014,Rush
FALSE,14,FALSE,2,2165,365,14,86,3,21,0,2018,Rush
FALSE,0,TRUE,1,3386,1586,16,84,1,10,2,2018,Rush
FALSE,7,TRUE,2,2083,283,21,79,1,10,1,2018,Rush
FALSE,11,FALSE,3,1047,1047,21,79,1,10,22,2018,Rush
FALSE,14,FALSE,2,1910,110,22,78,1,10,5,2016,Rush
FALSE,-14,FALSE,1,2842,1042,25,75,1,10,0,2016,Rush
FALSE,0,TRUE,1,3595,1795,25,75,1,10,3,2016,Rush
FALSE,-7,TRUE,1,3016,1216,25,75,1,10,4,2016,Rush
FALSE,-7,TRUE,1,3536,1736,25,75,2,10,9,2016,Rush
FALSE,-14,FALSE,1,2822,1022,25,75,2,10,29,2016,Rush
FALSE,14,FALSE,2,2269,469,25,75,1,10,-1,2018,Rush
FALSE,4,TRUE,3,1795,1795,25,75,1,10,2,2018,Rush
FALSE,4,TRUE,3,1327,1327,25,75,1,10,2,2018,Rush
FALSE,11,FALSE,4,467,467,25,75,1,10,3,2016,Rush
FALSE,25,FALSE,4,0,0,25,75,3,14,-2,2018,Rush
FALSE,-7,TRUE,1,2944,1144,26,74,3,9,3,2016,Rush
FALSE,14,FALSE,2,1871,71,27,73,2,5,2,2016,Rush
FALSE,4,TRUE,3,1320,1320,27,73,2,8,2,2018,Rush
FALSE,25,FALSE,4,76,76,27,73,2,12,-2,2018,Rush
FALSE,18,FALSE,4,580,580,28,72,1,10,6,2018,Rush
FALSE,-7,TRUE,1,2995,1195,29,71,2,6,-3,2016,Rush
FALSE,14,FALSE,2,1850,50,29,71,3,3,13,2016,Rush
FALSE,25,FALSE,4,112,112,29,71,1,10,-2,2018,Rush
FALSE,11,FALSE,4,880,880,29,71,1,10,22,2018,Rush
FALSE,0,TRUE,1,3230,1430,30,70,1,10,2,2018,Rush
FALSE,0,TRUE,2,2270,470,30,70,1,10,3,2016,Rush
FALSE,25,FALSE,3,954,954,32,68,3,13,12,2016,Rush
FALSE,25,FALSE,3,993,993,33,67,2,12,-1,2016,Rush
FALSE,11,FALSE,3,1649,1649,33,67,1,10,65,2016,Rush
FALSE,-7,TRUE,1,3517,1717,34,66,3,1,4,2016,Rush
FALSE,0,TRUE,1,3320,1520,34,66,1,10,14,2018,Rush
FALSE,7,TRUE,2,2670,870,34,66,1,10,11,2018,Rush
FALSE,4,TRUE,3,1746,1746,34,66,3,1,8,2018,Rush
FALSE,18,FALSE,4,541,541,34,66,2,4,16,2018,Rush
FALSE,25,FALSE,3,1031,1031,35,65,1,10,-2,2016,Rush
FALSE,18,FALSE,4,742,742,36,64,3,11,5,2016,Rush
FALSE,0,TRUE,1,3172,1372,42,58,1,10,6,2018,Rush
FALSE,14,FALSE,2,2385,585,42,58,1,10,6,2018,Rush
FALSE,4,TRUE,3,1716,1716,42,58,1,10,7,2018,Rush
FALSE,18,FALSE,3,1562,1562,42,58,1,10,8,2016,Rush
FALSE,11,FALSE,3,1026,1026,43,57,1,10,1,2018,Rush
FALSE,4,TRUE,3,1214,1214,43,57,1,10,19,2018,Rush
FALSE,-7,TRUE,1,3480,1680,45,55,2,3,2,2016,Rush
FALSE,-7,TRUE,1,3450,1650,47,53,3,1,0,2016,Rush
FALSE,0,TRUE,1,3143,1343,48,52,2,4,11,2018,Rush
FALSE,14,FALSE,2,2346,546,48,52,2,4,43,2018,Rush
FALSE,3,TRUE,4,235,235,49,51,1,10,15,2016,Rush
FALSE,18,FALSE,3,1548,1548,50,50,2,2,11,2016,Rush
FALSE,18,FALSE,4,501,501,50,50,1,10,0,2018,Rush
FALSE,18,FALSE,4,468,468,50,50,2,10,0,2018,Rush
FALSE,18,FALSE,4,421,421,50,50,3,10,3,2018,Rush
FALSE,11,FALSE,4,853,853,49,49,1,10,2,2018,Rush
FALSE,11,FALSE,4,810,810,47,47,2,8,14,2018,Rush
FALSE,-14,FALSE,1,2801,1001,46,46,1,10,2,2016,Rush
FALSE,7,TRUE,2,2038,238,43,43,1,10,3,2016,Rush
FALSE,0,TRUE,1,3272,1472,41,41,1,10,4,2018,Rush
FALSE,7,TRUE,2,2535,735,40,40,1,20,0,2018,Rush
FALSE,7,TRUE,2,2522,722,40,40,2,20,12,2018,Rush
FALSE,18,FALSE,3,1484,1484,40,40,2,11,6,2016,Rush
FALSE,-7,TRUE,2,2548,748,39,39,1,10,11,2016,Rush
FALSE,18,FALSE,3,1520,1520,39,39,1,10,-1,2016,Rush
FALSE,4,TRUE,3,1186,1186,38,38,1,10,11,2018,Rush
FALSE,0,TRUE,1,3020,1220,36,36,3,5,2,2018,Rush
FALSE,3,TRUE,4,225,225,36,36,1,10,4,2016,Rush
FALSE,18,FALSE,4,773,773,33,33,1,10,33,2018,Rush
FALSE,18,FALSE,3,1413,1413,29,29,1,10,4,2016,Rush
FALSE,-7,TRUE,2,2511,711,28,28,3,10,16,2016,Rush
FALSE,0,TRUE,1,2935,1135,27,27,2,10,9,2018,Rush
FALSE,18,FALSE,3,1380,1380,25,25,2,6,2,2016,Rush
FALSE,4,TRUE,3,1571,1571,24,24,3,13,4,2018,Rush
FALSE,3,TRUE,4,135,135,24,24,1,10,5,2016,Rush
FALSE,14,FALSE,2,2446,646,21,21,4,1,21,2018,Rush
FALSE,4,TRUE,3,1628,1628,21,21,1,10,-3,2018,Rush
FALSE,6,TRUE,4,0,0,19,19,2,11,-1,2016,Rush
FALSE,3,TRUE,4,126,126,19,19,2,5,1,2016,Rush
FALSE,0,TRUE,1,2893,1093,18,18,3,1,0,2018,Rush
FALSE,-14,FALSE,1,2748,948,18,18,1,10,2,2016,Rush
FALSE,-7,TRUE,1,3235,1435,18,18,1,10,6,2016,Rush
FALSE,0,TRUE,1,2849,1049,18,18,4,1,2,2018,Rush
FALSE,6,TRUE,4,60,60,18,18,1,10,-1,2016,Rush
FALSE,0,TRUE,1,2829,1029,16,16,1,10,12,2018,Rush
FALSE,-7,TRUE,1,3215,1415,12,12,2,4,8,2016,Rush
FALSE,-7,TRUE,2,2694,894,9,9,3,1,9,2016,Rush
FALSE,0,TRUE,2,2483,683,8,8,2,6,8,2016,Rush
FALSE,-7,TRUE,1,3198,1398,4,4,1,4,0,2016,Rush
FALSE,7,TRUE,1,2797,997,4,4,1,4,4,2018,Rush
FALSE,0,TRUE,1,3159,1359,4,4,2,4,4,2016,Rush
FALSE,18,FALSE,4,339,339,3,3,1,3,1,2018,Rush
FALSE,18,FALSE,3,1184,1184,2,2,1,2,1,2016,Rush
FALSE,18,FALSE,3,1640,1640,2,2,1,2,2,2016,Rush
FALSE,18,FALSE,4,295,295,2,2,2,2,1,2018,Rush
FALSE,25,FALSE,3,1151,1151,1,1,2,1,1,2016,Rush
FALSE,-10,FALSE,1,3204,1404,17,83,2,10,3,2010,Rush
FALSE,-20,FALSE,1,2768,968,20,80,1,10,5,2010,Rush
FALSE,-7,TRUE,1,3396,1596,24,76,2,10,-2,2010,Rush
FALSE,-20,FALSE,1,2768,968,25,75,2,5,1,2010,Rush
FALSE,0,TRUE,1,3600,1800,28,72,2,12,9,2010,Rush
FALSE,-5,TRUE,4,455,455,28,72,1,10,4,2010,Rush
FALSE,0,TRUE,1,3600,1800,30,70,1,10,-2,2010,Rush
FALSE,-20,FALSE,2,2700,900,31,69,1,10,1,2010,Rush
FALSE,2,TRUE,4,546,546,39,61,1,10,1,2010,Rush
FALSE,-10,FALSE,2,1828,28,42,58,1,10,1,2010,Rush
FALSE,-10,FALSE,2,2009,209,42,58,1,10,1,2010,Rush
FALSE,-10,FALSE,2,1828,28,50,50,1,10,-1,2010,Rush
FALSE,-10,FALSE,2,2397,597,50,50,1,10,-1,2010,Rush
FALSE,-5,TRUE,4,455,455,50,50,1,10,0,2010,Rush
FALSE,8,FALSE,3,1607,1607,46,46,1,10,0,2010,Rush
FALSE,-17,FALSE,1,2981,1181,40,40,1,10,1,2010,Rush
FALSE,1,TRUE,4,115,115,36,36,1,10,4,2010,Rush
FALSE,1,TRUE,4,108,108,32,32,2,6,1,2010,Rush
FALSE,1,TRUE,4,101,101,31,31,3,5,5,2010,Rush
FALSE,1,TRUE,4,101,101,28,28,2,12,-2,2010,Rush
FALSE,1,TRUE,4,101,101,26,26,1,10,-2,2010,Rush
FALSE,8,FALSE,3,1150,1150,13,13,1,10,13,2010,Rush
FALSE,-10,FALSE,2,1861,61,9,9,1,9,2,2010,Rush
FALSE,-10,FALSE,3,1484,1484,10,90,1,30,19,2014,Rush
FALSE,-7,TRUE,2,1850,50,11,89,1,19,3,2014,Rush
FALSE,-10,FALSE,3,1534,1534,14,86,2,12,11,2014,Rush
FALSE,-10,FALSE,3,1567,1567,16,84,1,10,-2,2014,Rush
FALSE,0,TRUE,2,2557,757,19,81,2,16,14,2014,Rush
FALSE,-7,TRUE,2,1875,75,20,80,1,10,-9,2014,Rush
FALSE,11,FALSE,4,0,0,20,80,1,10,-1,2014,Rush
FALSE,11,FALSE,4,325,325,20,80,1,10,2,2014,Rush
FALSE,-7,TRUE,1,3201,1401,25,75,2,10,14,2014,Rush
FALSE,-10,FALSE,3,1526,1526,25,75,3,1,5,2014,Rush
FALSE,11,FALSE,4,164,164,29,71,3,12,4,2014,Rush
FALSE,-3,TRUE,4,800,800,29,71,1,10,10,2014,Rush
FALSE,11,FALSE,4,278,278,31,69,1,10,4,2014,Rush
FALSE,-7,TRUE,1,2864,1064,32,68,1,10,17,2014,Rush
FALSE,-7,TRUE,2,2245,445,34,66,2,10,6,2014,Rush
FALSE,-7,TRUE,1,3190,1390,39,61,1,10,17,2014,Rush
FALSE,-3,TRUE,4,780,780,39,61,1,10,8,2014,Rush
FALSE,4,TRUE,4,577,577,40,60,1,10,1,2014,Rush
FALSE,4,TRUE,4,557,557,41,59,2,9,5,2014,Rush
FALSE,-10,FALSE,3,1438,1438,43,57,1,10,4,2014,Rush
FALSE,-7,TRUE,1,2824,1024,49,51,2,10,1,2014,Rush
FALSE,-7,TRUE,1,3094,1294,49,51,2,17,4,2014,Rush
FALSE,0,TRUE,1,3480,1680,49,51,3,16,4,2014,Rush
FALSE,-7,TRUE,1,3060,1260,47,47,3,13,4,2014,Rush
FALSE,4,TRUE,4,498,498,46,46,1,10,4,2014,Rush
FALSE,-7,TRUE,1,3146,1346,44,44,1,10,8,2014,Rush
FALSE,-3,TRUE,4,757,757,44,44,1,10,9,2014,Rush
FALSE,4,TRUE,4,432,432,32,32,1,10,8,2014,Rush
FALSE,-3,TRUE,3,1240,1240,24,24,2,7,24,2014,Rush
FALSE,4,TRUE,4,404,404,24,24,2,2,4,2014,Rush
FALSE,11,FALSE,4,388,388,20,20,1,10,20,2014,Rush
FALSE,-3,TRUE,4,735,735,15,15,1,10,2,2014,Rush
FALSE,-3,TRUE,4,710,710,13,13,3,8,9,2014,Rush
FALSE,4,TRUE,4,702,702,4,4,1,4,4,2014,Rush
FALSE,-31,FALSE,4,368,368,4,96,1,10,1,2012,Rush
FALSE,-31,FALSE,4,368,368,5,95,2,9,10,2012,Rush
FALSE,3,TRUE,2,2085,285,10,90,2,20,3,2011,Rush
FALSE,3,TRUE,2,2052,252,13,87,3,17,-3,2011,Rush
FALSE,-35,FALSE,3,1648,1648,13,87,1,10,1,2012,Rush
FALSE,-21,FALSE,3,1800,1800,14,86,1,10,1,2012,Rush
FALSE,-31,FALSE,4,368,368,15,85,1,10,6,2012,Rush
FALSE,3,TRUE,3,1620,1620,18,82,1,10,1,2011,Rush
FALSE,-28,FALSE,3,1724,1724,18,82,1,10,8,2012,Rush
FALSE,-38,FALSE,4,834,834,18,82,1,10,2,2012,Rush
FALSE,0,TRUE,1,3255,1455,19,81,2,6,3,2011,Rush
FALSE,3,TRUE,3,1554,1554,20,80,3,8,-10,2011,Rush
FALSE,-11,FALSE,3,1529,1529,20,80,1,10,5,2011,Rush
FALSE,0,TRUE,1,3093,1293,21,79,1,10,5,2011,Rush
FALSE,0,TRUE,1,3450,1650,25,75,2,13,5,2014,Rush
FALSE,3,TRUE,2,2395,595,25,75,2,10,4,2014,Rush
FALSE,-4,TRUE,3,1800,1800,25,75,1,10,1,2014,Rush
FALSE,-38,FALSE,4,0,0,25,75,1,10,2,2012,Rush
FALSE,-4,TRUE,2,2089,289,26,74,2,10,5,2014,Rush
FALSE,-4,TRUE,3,1800,1800,26,74,2,9,-7,2014,Rush
FALSE,-31,FALSE,4,368,368,26,74,1,10,4,2012,Rush
FALSE,-38,FALSE,4,0,0,27,73,2,8,1,2012,Rush
FALSE,-25,FALSE,4,567,567,28,72,1,10,1,2011,Rush
FALSE,-21,FALSE,2,1922,122,29,71,2,1,5,2012,Rush
FALSE,10,FALSE,3,1779,1779,29,71,1,10,2,2011,Rush
FALSE,-35,FALSE,3,1648,1648,29,71,1,10,5,2012,Rush
FALSE,-18,FALSE,4,616,616,29,71,3,10,0,2011,Rush
FALSE,-10,FALSE,4,90,90,31,69,1,10,4,2014,Rush
FALSE,-11,FALSE,3,1475,1475,32,68,2,10,11,2011,Rush
FALSE,-35,FALSE,3,1648,1648,34,66,2,5,0,2012,Rush
FALSE,-11,FALSE,4,753,753,34,66,1,10,1,2011,Rush
FALSE,-38,FALSE,4,834,834,34,66,1,10,8,2012,Rush
FALSE,-35,FALSE,3,1421,1421,35,65,1,10,1,2012,Rush
FALSE,-11,FALSE,3,1037,1037,35,65,3,1,4,2011,Rush
FALSE,-10,FALSE,4,90,90,35,65,2,6,5,2014,Rush
FALSE,-25,FALSE,4,500,500,36,64,3,1,4,2011,Rush
FALSE,-7,TRUE,1,3527,1727,37,63,2,4,1,2012,Rush
FALSE,-4,TRUE,2,2089,289,37,63,1,10,44,2014,Rush
FALSE,-11,FALSE,3,1018,1018,39,61,1,10,4,2011,Rush
FALSE,-14,FALSE,3,943,943,40,60,1,10,14,2014,Rush
FALSE,-38,FALSE,4,834,834,42,58,2,2,1,2012,Rush
FALSE,-38,FALSE,4,834,834,43,57,3,1,10,2012,Rush
FALSE,-35,FALSE,3,1421,1421,49,51,1,10,2,2012,Rush
FALSE,-25,FALSE,4,437,437,49,51,3,1,1,2011,Rush
FALSE,-11,FALSE,3,953,953,50,50,2,10,1,2011,Rush
FALSE,-25,FALSE,4,404,404,50,50,2,10,3,2011,Rush
FALSE,-7,TRUE,2,1862,62,47,47,1,10,5,2014,Rush
FALSE,-38,FALSE,4,834,834,47,47,2,10,2,2012,Rush
FALSE,-14,FALSE,3,943,943,46,46,2,10,2,2014,Rush
FALSE,0,TRUE,1,2995,1195,43,43,1,10,5,2011,Rush
FALSE,3,TRUE,1,3243,1443,43,43,1,10,9,2014,Rush
FALSE,-1,TRUE,1,2816,1016,41,41,1,10,4,2014,Rush
FALSE,7,TRUE,1,2730,930,40,40,1,10,18,2011,Rush
FALSE,-14,FALSE,4,900,900,39,39,4,3,4,2014,Rush
FALSE,0,TRUE,1,2985,1185,38,38,2,5,1,2011,Rush
FALSE,-21,FALSE,2,2518,718,35,35,2,1,0,2012,Rush
FALSE,-25,FALSE,4,320,320,33,33,2,4,4,2011,Rush
FALSE,-14,FALSE,4,900,900,26,26,3,1,4,2014,Rush
FALSE,14,FALSE,2,2598,798,25,25,2,3,3,2011,Rush
FALSE,-4,TRUE,2,2089,289,24,24,3,15,0,2014,Rush
FALSE,3,TRUE,1,3243,1443,22,22,1,10,0,2014,Rush
FALSE,3,TRUE,1,3243,1443,22,22,3,10,4,2014,Rush
FALSE,14,FALSE,2,2570,770,22,22,1,10,2,2011,Rush
FALSE,-14,FALSE,4,900,900,22,22,1,10,5,2014,Rush
FALSE,-25,FALSE,4,229,229,20,20,3,1,8,2011,Rush
FALSE,14,FALSE,2,2420,620,11,11,2,11,4,2011,Rush
FALSE,6,TRUE,2,2615,815,10,10,1,10,10,2014,Rush
FALSE,-35,FALSE,3,1421,1421,9,9,1,9,2,2012,Rush
FALSE,0,TRUE,1,3450,1650,8,8,2,8,0,2014,Rush
FALSE,14,FALSE,2,2456,656,8,8,1,8,-3,2011,Rush
FALSE,-35,FALSE,3,1421,1421,7,7,3,7,1,2012,Rush
FALSE,-4,TRUE,3,1415,1415,7,7,1,7,7,2011,Rush
FALSE,-13,FALSE,2,2024,224,1,99,1,10,6,2010,Rush
FALSE,-7,TRUE,1,2947,1147,20,80,1,10,2,2010,Rush
FALSE,-13,FALSE,3,1584,1584,20,80,1,10,9,2010,Rush
FALSE,-17,FALSE,3,1232,1232,23,77,1,10,0,2010,Rush
FALSE,-17,FALSE,3,1232,1232,23,77,2,10,8,2010,Rush
FALSE,-20,FALSE,2,2226,426,26,74,1,10,7,2010,Rush
FALSE,0,TRUE,1,3594,1794,28,72,1,10,2,2010,Rush
FALSE,-13,FALSE,3,1584,1584,29,71,2,1,8,2010,Rush
FALSE,0,TRUE,1,3594,1794,30,70,2,8,3,2010,Rush
FALSE,-17,FALSE,3,1232,1232,31,69,3,2,1,2010,Rush
FALSE,-17,FALSE,3,1232,1232,32,68,4,1,0,2010,Rush
FALSE,-20,FALSE,2,2226,426,33,67,2,3,6,2010,Rush
FALSE,-20,FALSE,2,2226,426,39,61,2,10,7,2010,Rush
FALSE,-7,TRUE,1,3152,1352,42,58,2,3,11,2010,Rush
FALSE,-14,FALSE,2,2689,889,44,56,1,10,26,2010,Rush
FALSE,-31,FALSE,4,528,528,45,45,1,10,7,2010,Rush
FALSE,-14,FALSE,2,2689,889,30,30,1,10,4,2010,Rush
FALSE,-31,FALSE,4,528,528,29,29,1,10,14,2010,Rush
FALSE,-13,FALSE,3,1584,1584,27,27,1,5,1,2010,Rush
FALSE,-14,FALSE,2,2689,889,26,26,3,6,13,2010,Rush
FALSE,-13,FALSE,3,1584,1584,21,21,1,10,3,2010,Rush
FALSE,-13,FALSE,3,1584,1584,18,18,3,7,4,2010,Rush
FALSE,-13,FALSE,2,1873,73,5,5,1,5,0,2010,Rush
FALSE,-7,TRUE,2,1833,33,2,2,1,2,2,2010,Rush
FALSE,-31,FALSE,4,528,528,2,2,1,2,1,2010,Rush
FALSE,-25,FALSE,4,400,400,1,1,3,1,1,2010,Rush
FALSE,-3,TRUE,1,3411,1611,7,93,1,10,4,2017,Rush
FALSE,0,TRUE,3,1692,1692,7,93,1,10,1,2017,Rush
FALSE,4,TRUE,3,1463,1463,7,93,1,10,15,2019,Rush
FALSE,3,TRUE,4,578,578,17,83,1,10,18,2017,Rush
FALSE,0,TRUE,3,1630,1630,18,82,1,10,9,2017,Rush
FALSE,3,TRUE,3,967,967,20,80,1,10,1,2017,Rush
FALSE,0,TRUE,1,3585,1785,22,78,1,10,9,2019,Rush
FALSE,28,FALSE,3,925,925,22,78,1,10,-1,2015,Rush
FALSE,4,TRUE,3,1434,1434,22,78,1,10,2,2019,Rush
